,row_id,engagement_score
7116,96314,3
7117,96315,3
7118,96316,3
7119,96317,3
7120,96318,3
7121,96319,4
7122,96320,3
7123,96321,3
7124,96322,4
7125,96323,3
7126,96324,3
7127,96325,3
7128,96326,2
7129,96327,3
7130,96328,2
7131,96329,3
7132,96330,3
7133,96331,3
7134,96332,2
7135,96333,4
7136,96334,3
7137,96335,3
7138,96336,3
7139,96337,3
7140,96338,3
7141,96339,4
7142,96340,4
7143,96341,3
7144,96342,3
7145,96343,3
7146,96344,4
7147,96345,3
7148,96346,2
7149,96347,4
7150,96348,3
7151,96349,2
7152,96350,3
7153,96351,3
7154,96352,3
7155,96353,3
7156,96354,2
7157,96355,3
7158,96356,3
7159,96357,3
7160,96358,4
7161,96359,4
7162,96360,4
7163,96361,3
7164,96362,2
7165,96363,4
7166,96364,3
7167,96365,3
7168,96366,2
7169,96367,4
7170,96368,3
7171,96369,2
7172,96370,3
7173,96371,2
7174,96372,4
7175,96373,4
7176,96374,4
7177,96375,3
7178,96376,3
7179,96377,3
7180,96378,2
7181,96379,4
7182,96380,3
7183,96381,4
7184,96382,4
7185,96383,4
7186,96384,2
7187,96385,3
7188,96386,2
7189,96387,4
7190,96388,3
7191,96389,3
7192,96390,3
7193,96391,3
7194,96392,4
7195,96393,2
7196,96394,3
7197,96395,3
7198,96396,3
7199,96397,3
7200,96398,3
7201,96399,3
7202,96400,3
7203,96401,4
7204,96402,3
7205,96403,3
7206,96404,3
7207,96405,3
7208,96406,2
7209,96407,4
7210,96408,2
7211,96409,4
7212,96410,3
7213,96411,3
7214,96412,3
7215,96413,3
7216,96414,4
7217,96415,3
7218,96416,4
7219,96417,3
7220,96418,4
7221,96419,3
7222,96420,3
7223,96421,4
7224,96422,3
7225,96423,4
7226,96424,3
7227,96425,2
7228,96426,4
7229,96427,3
7230,96428,3
7231,96429,3
7232,96430,2
7233,96431,4
7234,96432,4
7235,96433,2
7236,96434,3
7237,96435,2
7238,96436,3
7239,96437,4
7240,96438,3
7241,96439,3
7242,96440,3
7243,96441,3
7244,96442,4
7245,96443,4
7246,96444,3
7247,96445,3
7248,96446,3
7249,96447,3
7250,96448,4
7251,96449,3
7252,96450,3
7253,96451,3
7254,96452,4
7255,96453,3
7256,96454,3
7257,96455,3
7258,96456,3
7259,96457,2
7260,96458,4
7261,96459,4
7262,96460,3
7263,96461,2
7264,96462,3
7265,96463,2
7266,96464,3
7267,96465,4
7268,96466,3
7269,96467,3
7270,96468,3
7271,96469,2
7272,96470,4
7273,96471,4
7274,96472,3
7275,96473,3
7276,96474,2
7277,96475,3
7278,96476,2
7279,96477,4
7280,96478,3
7281,96479,3
7282,96480,3
7283,96481,3
7284,96482,2
7285,96483,2
7286,96484,2
7287,96485,3
7288,96486,3
7289,96487,3
7290,96488,3
7291,96489,3
7292,96490,4
7293,96491,3
7294,96492,3
7295,96493,4
7296,96494,3
7297,96495,4
7298,96496,3
7299,96497,3
7300,96498,4
7301,96499,4
7302,96500,4
7303,96501,3
7304,96502,4
7305,96503,3
7306,96504,2
7307,96505,2
7308,96506,4
7309,96507,4
7310,96508,3
7311,96509,2
7312,96510,3
7313,96511,4
7314,96512,4
7315,96513,3
7316,96514,4
7317,96515,3
7318,96516,2
7319,96517,3
7320,96518,3
7321,96519,3
7322,96520,2
7323,96521,3
7324,96522,3
7325,96523,3
7326,96524,3
7327,96525,2
7328,96526,4
7329,96527,3
7330,96528,4
7331,96529,4
7332,96530,4
7333,96531,3
7334,96532,4
7335,96533,2
7336,96534,4
7337,96535,4
7338,96536,3
7339,96537,4
7340,96538,4
7341,96539,3
7342,96540,4
7343,96541,4
7344,96542,4
7345,96543,2
7346,96544,4
7347,96545,2
7348,96546,2
7349,96547,4
7350,96548,3
7351,96549,4
7352,96550,3
7353,96551,3
7354,96552,2
7355,96553,3
7356,96554,3
7357,96555,3
7358,96556,4
7359,96557,3
7360,96558,3
7361,96559,3
7362,96560,2
7363,96561,3
7364,96562,3
7365,96563,4
7366,96564,3
7367,96565,3
7368,96566,3
7369,96567,2
7370,96568,3
7371,96569,2
7372,96570,3
7373,96571,3
7374,96572,3
7375,96573,3
7376,96574,3
7377,96575,4
7378,96576,3
7379,96577,3
7380,96578,2
7381,96579,2
7382,96580,2
7383,96581,3
7384,96582,4
7385,96583,4
7386,96584,3
7387,96585,3
7388,96586,4
7389,96587,2
7390,96588,4
7391,96589,4
7392,96590,3
7393,96591,3
7394,96592,2
7395,96593,3
7396,96594,3
7397,96595,2
7398,96596,4
7399,96597,3
7400,96598,3
7401,96599,3
7402,96600,3
7403,96601,4
7404,96602,3
7405,96603,4
7406,96604,3
7407,96605,3
7408,96606,4
7409,96607,2
7410,96608,3
7411,96609,3
7412,96610,3
7413,96611,3
7414,96612,4
7415,96613,3
7416,96614,4
7417,96615,3
7418,96616,4
7419,96617,3
7420,96618,3
7421,96619,3
7422,96620,3
7423,96621,3
7424,96622,3
7425,96623,2
7426,96624,4
7427,96625,3
7428,96626,2
7429,96627,3
7430,96628,2
7431,96629,3
7432,96630,3
7433,96631,4
7434,96632,3
7435,96633,4
7436,96634,4
7437,96635,3
7438,96636,3
7439,96637,3
7440,96638,2
7441,96639,2
7442,96640,4
7443,96641,3
7444,96642,3
7445,96643,3
7446,96644,4
7447,96645,3
7448,96646,3
7449,96647,3
7450,96648,3
7451,96649,4
7452,96650,3
7453,96651,3
7454,96652,3
7455,96653,3
7456,96654,3
7457,96655,4
7458,96656,3
7459,96657,4
7460,96658,2
7461,96659,2
7462,96660,3
7463,96661,3
7464,96662,3
7465,96663,3
7466,96664,2
7467,96665,2
7468,96666,3
7469,96667,3
7470,96668,3
7471,96669,3
7472,96670,3
7473,96671,2
7474,96672,4
7475,96673,4
7476,96674,4
7477,96675,4
7478,96676,4
7479,96677,3
7480,96678,4
7481,96679,3
7482,96680,3
7483,96681,3
7484,96682,4
7485,96683,4
7486,96684,3
7487,96685,3
7488,96686,3
7489,96687,2
7490,96688,3
7491,96689,3
7492,96690,4
7493,96691,2
7494,96692,2
7495,96693,4
7496,96694,2
7497,96695,3
7498,96696,3
7499,96697,2
7500,96698,3
7501,96699,3
7502,96700,3
7503,96701,3
7504,96702,2
7505,96703,3
7506,96704,4
7507,96705,4
7508,96706,3
7509,96707,2
7510,96708,3
7511,96709,4
7512,96710,4
7513,96711,3
7514,96712,2
7515,96713,4
7516,96714,3
7517,96715,2
7518,96716,2
7519,96717,3
7520,96718,4
7521,96719,3
7522,96720,2
7523,96721,3
7524,96722,3
7525,96723,3
7526,96724,2
7527,96725,4
7528,96726,3
7529,96727,4
7530,96728,2
7531,96729,3
7532,96730,4
7533,96731,2
7534,96732,4
7535,96733,4
7536,96734,3
7537,96735,2
7538,96736,3
7539,96737,3
7540,96738,3
7541,96739,3
7542,96740,2
7543,96741,3
7544,96742,3
7545,96743,3
7546,96744,3
7547,96745,4
7548,96746,3
7549,96747,3
7550,96748,3
7551,96749,2
7552,96750,4
7553,96751,4
7554,96752,3
7555,96753,3
7556,96754,2
7557,96755,3
7558,96756,3
7559,96757,1
7560,96758,3
7561,96759,4
7562,96760,3
7563,96761,2
7564,96762,2
7565,96763,3
7566,96764,4
7567,96765,4
7568,96766,3
7569,96767,3
7570,96768,3
7571,96769,3
7572,96770,4
7573,96771,3
7574,96772,3
7575,96773,2
7576,96774,4
7577,96775,3
7578,96776,2
7579,96777,4
7580,96778,3
7581,96779,2
7582,96780,4
7583,96781,3
7584,96782,3
7585,96783,3
7586,96784,2
7587,96785,2
7588,96786,3
7589,96787,3
7590,96788,2
7591,96789,3
7592,96790,3
7593,96791,2
7594,96792,2
7595,96793,4
7596,96794,3
7597,96795,2
7598,96796,3
7599,96797,2
7600,96798,3
7601,96799,3
7602,96800,3
7603,96801,3
7604,96802,3
7605,96803,3
7606,96804,3
7607,96805,3
7608,96806,4
7609,96807,4
7610,96808,2
7611,96809,4
7612,96810,4
7613,96811,4
7614,96812,3
7615,96813,2
7616,96814,3
7617,96815,3
7618,96816,4
7619,96817,3
7620,96818,4
7621,96819,4
7622,96820,4
7623,96821,3
7624,96822,3
7625,96823,3
7626,96824,4
7627,96825,4
7628,96826,3
7629,96827,4
7630,96828,4
7631,96829,3
7632,96830,3
7633,96831,3
7634,96832,3
7635,96833,4
7636,96834,3
7637,96835,3
7638,96836,4
7639,96837,3
7640,96838,4
7641,96839,3
7642,96840,4
7643,96841,3
7644,96842,3
7645,96843,3
7646,96844,4
7647,96845,4
7648,96846,4
7649,96847,3
7650,96848,3
7651,96849,3
7652,96850,3
7653,96851,3
7654,96852,3
7655,96853,4
7656,96854,3
7657,96855,3
7658,96856,2
7659,96857,4
7660,96858,2
7661,96859,4
7662,96860,4
7663,96861,4
7664,96862,4
7665,96863,3
7666,96864,3
7667,96865,4
7668,96866,3
7669,96867,4
7670,96868,3
7671,96869,4
7672,96870,3
7673,96871,3
7674,96872,3
7675,96873,3
7676,96874,3
7677,96875,3
7678,96876,3
7679,96877,2
7680,96878,3
7681,96879,3
7682,96880,4
7683,96881,3
7684,96882,4
7685,96883,2
7686,96884,3
7687,96885,4
7688,96886,3
7689,96887,2
7690,96888,3
7691,96889,2
7692,96890,2
7693,96891,4
7694,96892,3
7695,96893,2
7696,96894,4
7697,96895,3
7698,96896,3
7699,96897,4
7700,96898,3
7701,96899,4
7702,96900,4
7703,96901,2
7704,96902,3
7705,96903,2
7706,96904,3
7707,96905,3
7708,96906,3
7709,96907,3
7710,96908,3
7711,96909,4
7712,96910,4
7713,96911,4
7714,96912,2
7715,96913,3
7716,96914,3
7717,96915,3
7718,96916,4
7719,96917,3
7720,96918,4
7721,96919,4
7722,96920,3
7723,96921,3
7724,96922,3
7725,96923,3
7726,96924,3
7727,96925,3
7728,96926,4
7729,96927,3
7730,96928,3
7731,96929,3
7732,96930,3
7733,96931,4
7734,96932,3
7735,96933,3
7736,96934,2
7737,96935,3
7738,96936,4
7739,96937,4
7740,96938,2
7741,96939,3
7742,96940,3
7743,96941,3
7744,96942,4
7745,96943,3
7746,96944,3
7747,96945,3
7748,96946,4
7749,96947,4
7750,96948,2
7751,96949,3
7752,96950,2
7753,96951,3
7754,96952,3
7755,96953,3
7756,96954,4
7757,96955,3
7758,96956,4
7759,96957,3
7760,96958,4
7761,96959,3
7762,96960,4
7763,96961,4
7764,96962,3
7765,96963,4
7766,96964,3
7767,96965,4
7768,96966,4
7769,96967,3
7770,96968,2
7771,96969,4
7772,96970,3
7773,96971,4
7774,96972,2
7775,96973,2
7776,96974,3
7777,96975,3
7778,96976,3
7779,96977,2
7780,96978,4
7781,96979,2
7782,96980,4
7783,96981,2
7784,96982,4
7785,96983,3
7786,96984,2
7787,96985,3
7788,96986,3
7789,96987,4
7790,96988,3
7791,96989,3
7792,96990,3
7793,96991,4
7794,96992,3
7795,96993,4
7796,96994,3
7797,96995,3
7798,96996,3
7799,96997,2
7800,96998,3
7801,96999,3
7802,97000,4
7803,97001,3
7804,97002,3
7805,97003,3
7806,97004,2
7807,97005,3
7808,97006,3
7809,97007,3
7810,97008,3
7811,97009,3
7812,97010,3
7813,97011,1
7814,97012,4
7815,97013,3
7816,97014,3
7817,97015,3
7818,97016,4
7819,97017,2
7820,97018,3
7821,97019,2
7822,97020,3
7823,97021,3
7824,97022,3
7825,97023,2
7826,97024,3
7827,97025,4
7828,97026,4
7829,97027,3
7830,97028,2
7831,97029,3
7832,97030,3
7833,97031,4
7834,97032,3
7835,97033,3
7836,97034,4
7837,97035,3
7838,97036,2
7839,97037,3
7840,97038,3
7841,97039,3
7842,97040,4
7843,97041,2
7844,97042,3
7845,97043,2
7846,97044,2
7847,97045,3
7848,97046,3
7849,97047,3
7850,97048,3
7851,97049,2
7852,97050,4
7853,97051,2
7854,97052,3
7855,97053,2
7856,97054,4
7857,97055,3
7858,97056,3
7859,97057,3
7860,97058,3
7861,97059,3
7862,97060,4
7863,97061,3
7864,97062,3
7865,97063,2
7866,97064,2
7867,97065,3
7868,97066,2
7869,97067,3
7870,97068,3
7871,97069,4
7872,97070,4
7873,97071,4
7874,97072,3
7875,97073,4
7876,97074,4
7877,97075,3
7878,97076,3
7879,97077,4
7880,97078,3
7881,97079,3
7882,97080,2
7883,97081,4
7884,97082,3
7885,97083,3
7886,97084,3
7887,97085,4
7888,97086,3
7889,97087,4
7890,97088,3
7891,97089,3
7892,97090,2
7893,97091,3
7894,97092,3
7895,97093,3
7896,97094,3
7897,97095,3
7898,97096,3
7899,97097,3
7900,97098,3
7901,97099,3
7902,97100,3
7903,97101,3
7904,97102,3
7905,97103,3
7906,97104,4
7907,97105,4
7908,97106,4
7909,97107,3
7910,97108,3
7911,97109,3
7912,97110,3
7913,97111,3
7914,97112,3
7915,97113,3
7916,97114,3
7917,97115,3
7918,97116,3
7919,97117,4
7920,97118,3
7921,97119,3
7922,97120,4
7923,97121,3
7924,97122,4
7925,97123,3
7926,97124,3
7927,97125,3
7928,97126,3
7929,97127,3
7930,97128,4
7931,97129,3
7932,97130,3
7933,97131,3
7934,97132,3
7935,97133,3
7936,97134,4
7937,97135,3
7938,97136,4
7939,97137,4
7940,97138,4
7941,97139,2
7942,97140,4
7943,97141,4
7944,97142,4
7945,97143,4
7946,97144,4
7947,97145,3
7948,97146,4
7949,97147,3
7950,97148,3
7951,97149,4
7952,97150,4
7953,97151,4
7954,97152,3
7955,97153,3
7956,97154,2
7957,97155,3
7958,97156,4
7959,97157,3
7960,97158,3
7961,97159,3
7962,97160,2
7963,97161,3
7964,97162,3
7965,97163,3
7966,97164,3
7967,97165,2
7968,97166,2
7969,97167,4
7970,97168,4
7971,97169,2
7972,97170,2
7973,97171,3
7974,97172,3
7975,97173,4
7976,97174,4
7977,97175,4
7978,97176,4
7979,97177,3
7980,97178,3
7981,97179,4
7982,97180,3
7983,97181,3
7984,97182,3
7985,97183,4
7986,97184,3
7987,97185,3
7988,97186,3
7989,97187,3
7990,97188,4
7991,97189,3
7992,97190,3
7993,97191,3
7994,97192,4
7995,97193,3
7996,97194,4
7997,97195,4
7998,97196,4
7999,97197,3
8000,97198,3
8001,97199,3
8002,97200,3
8003,97201,3
8004,97202,4
8005,97203,4
8006,97204,3
8007,97205,3
8008,97206,3
8009,97207,4
8010,97208,3
8011,97209,3
8012,97210,3
8013,97211,3
8014,97212,4
8015,97213,3
8016,97214,3
8017,97215,4
8018,97216,3
8019,97217,3
8020,97218,4
8021,97219,2
8022,97220,4
8023,97221,3
8024,97222,3
8025,97223,3
8026,97224,3
8027,97225,3
8028,97226,3
8029,97227,3
8030,97228,4
8031,97229,4
8032,97230,3
8033,97231,3
8034,97232,3
8035,97233,3
8036,97234,4
8037,97235,3
8038,97236,3
8039,97237,3
8040,97238,3
8041,97239,4
8042,97240,3
8043,97241,3
8044,97242,4
8045,97243,3
8046,97244,3
8047,97245,3
8048,97246,4
8049,97247,2
8050,97248,4
8051,97249,2
8052,97250,3
8053,97251,4
8054,97252,3
8055,97253,4
8056,97254,3
8057,97255,3
8058,97256,3
8059,97257,2
8060,97258,4
8061,97259,3
8062,97260,4
8063,97261,3
8064,97262,3
8065,97263,4
8066,97264,4
8067,97265,2
8068,97266,3
8069,97267,4
8070,97268,3
8071,97269,3
8072,97270,3
8073,97271,3
8074,97272,3
8075,97273,4
8076,97274,4
8077,97275,4
8078,97276,3
8079,97277,4
8080,97278,3
8081,97279,4
8082,97280,3
8083,97281,3
8084,97282,4
8085,97283,3
8086,97284,4
8087,97285,4
8088,97286,3
8089,97287,3
8090,97288,4
8091,97289,4
8092,97290,3
8093,97291,3
8094,97292,3
8095,97293,4
8096,97294,4
8097,97295,2
8098,97296,2
8099,97297,3
8100,97298,3
8101,97299,3
8102,97300,3
8103,97301,3
8104,97302,3
8105,97303,3
8106,97304,3
8107,97305,3
8108,97306,3
8109,97307,4
8110,97308,3
8111,97309,3
8112,97310,2
8113,97311,3
8114,97312,4
8115,97313,3
8116,97314,3
8117,97315,2
8118,97316,3
8119,97317,4
8120,97318,3
8121,97319,4
8122,97320,3
8123,97321,3
8124,97322,3
8125,97323,3
8126,97324,3
8127,97325,3
8128,97326,3
8129,97327,4
8130,97328,3
8131,97329,1
8132,97330,3
8133,97331,4
8134,97332,2
8135,97333,3
8136,97334,3
8137,97335,3
8138,97336,3
8139,97337,3
8140,97338,2
8141,97339,3
8142,97340,3
8143,97341,3
8144,97342,3
8145,97343,3
8146,97344,3
8147,97345,3
8148,97346,4
8149,97347,4
8150,97348,3
8151,97349,4
8152,97350,3
8153,97351,3
8154,97352,3
8155,97353,4
8156,97354,3
8157,97355,3
8158,97356,4
8159,97357,3
8160,97358,3
8161,97359,4
8162,97360,3
8163,97361,3
8164,97362,4
8165,97363,4
8166,97364,3
8167,97365,3
8168,97366,3
8169,97367,3
8170,97368,3
8171,97369,3
8172,97370,4
8173,97371,3
8174,97372,3
8175,97373,3
8176,97374,2
8177,97375,3
8178,97376,4
8179,97377,4
8180,97378,4
8181,97379,4
8182,97380,3
8183,97381,3
8184,97382,3
8185,97383,3
8186,97384,3
8187,97385,3
8188,97386,4
8189,97387,3
8190,97388,4
8191,97389,4
8192,97390,3
8193,97391,2
8194,97392,3
8195,97393,2
8196,97394,3
8197,97395,3
8198,97396,3
8199,97397,3
8200,97398,3
8201,97399,2
8202,97400,4
8203,97401,3
8204,97402,3
8205,97403,3
8206,97404,3
8207,97405,3
8208,97406,3
8209,97407,3
8210,97408,4
8211,97409,4
8212,97410,2
8213,97411,4
8214,97412,3
8215,97413,3
8216,97414,3
8217,97415,4
8218,97416,3
8219,97417,3
8220,97418,3
8221,97419,3
8222,97420,3
8223,97421,3
8224,97422,3
8225,97423,4
8226,97424,3
8227,97425,3
8228,97426,3
8229,97427,3
8230,97428,3
8231,97429,2
8232,97430,3
8233,97431,4
8234,97432,3
8235,97433,3
8236,97434,4
8237,97435,2
8238,97436,3
8239,97437,4
8240,97438,3
8241,97439,3
8242,97440,3
8243,97441,3
8244,97442,4
8245,97443,3
8246,97444,3
8247,97445,3
8248,97446,3
8249,97447,4
8250,97448,3
8251,97449,3
8252,97450,2
8253,97451,3
8254,97452,4
8255,97453,3
8256,97454,1
8257,97455,3
8258,97456,3
8259,97457,3
8260,97458,3
8261,97459,3
8262,97460,3
8263,97461,4
8264,97462,3
8265,97463,3
8266,97464,3
8267,97465,3
8268,97466,3
8269,97467,4
8270,97468,3
8271,97469,3
8272,97470,3
8273,97471,3
8274,97472,4
8275,97473,3
8276,97474,3
8277,97475,3
8278,97476,4
8279,97477,4
8280,97478,3
8281,97479,2
8282,97480,3
8283,97481,3
8284,97482,3
8285,97483,3
8286,97484,4
8287,97485,3
8288,97486,3
8289,97487,4
8290,97488,4
8291,97489,2
8292,97490,3
8293,97491,4
8294,97492,2
8295,97493,3
8296,97494,4
8297,97495,3
8298,97496,3
8299,97497,2
8300,97498,4
8301,97499,3
8302,97500,3
8303,97501,4
8304,97502,2
8305,97503,4
8306,97504,4
8307,97505,2
8308,97506,3
8309,97507,3
8310,97508,2
8311,97509,4
8312,97510,3
8313,97511,4
8314,97512,2
8315,97513,3
8316,97514,3
8317,97515,3
8318,97516,3
8319,97517,4
8320,97518,3
8321,97519,3
8322,97520,4
8323,97521,4
8324,97522,2
8325,97523,3
8326,97524,3
8327,97525,3
8328,97526,3
8329,97527,3
8330,97528,4
8331,97529,3
8332,97530,4
8333,97531,4
8334,97532,4
8335,97533,4
8336,97534,3
8337,97535,4
8338,97536,3
8339,97537,4
8340,97538,3
8341,97539,4
8342,97540,3
8343,97541,3
8344,97542,3
8345,97543,3
8346,97544,4
8347,97545,3
8348,97546,4
8349,97547,3
8350,97548,2
8351,97549,2
8352,97550,3
8353,97551,4
8354,97552,3
8355,97553,4
8356,97554,2
8357,97555,3
8358,97556,3
8359,97557,3
8360,97558,3
8361,97559,2
8362,97560,3
8363,97561,4
8364,97562,4
8365,97563,3
8366,97564,3
8367,97565,2
8368,97566,2
8369,97567,3
8370,97568,2
8371,97569,4
8372,97570,3
8373,97571,3
8374,97572,4
8375,97573,4
8376,97574,4
8377,97575,3
8378,97576,2
8379,97577,3
8380,97578,3
8381,97579,4
8382,97580,1
8383,97581,3
8384,97582,3
8385,97583,3
8386,97584,3
8387,97585,4
8388,97586,3
8389,97587,3
8390,97588,3
8391,97589,4
8392,97590,2
8393,97591,2
8394,97592,4
8395,97593,3
8396,97594,4
8397,97595,3
8398,97596,2
8399,97597,2
8400,97598,3
8401,97599,3
8402,97600,3
8403,97601,3
8404,97602,4
8405,97603,4
8406,97604,3
8407,97605,4
8408,97606,2
8409,97607,3
8410,97608,3
8411,97609,3
8412,97610,3
8413,97611,4
8414,97612,3
8415,97613,2
8416,97614,3
8417,97615,2
8418,97616,3
8419,97617,4
8420,97618,2
8421,97619,3
8422,97620,3
8423,97621,2
8424,97622,2
8425,97623,2
8426,97624,3
8427,97625,4
8428,97626,4
8429,97627,2
8430,97628,2
8431,97629,3
8432,97630,4
8433,97631,2
8434,97632,3
8435,97633,4
8436,97634,3
8437,97635,3
8438,97636,3
8439,97637,3
8440,97638,3
8441,97639,3
8442,97640,4
8443,97641,4
8444,97642,4
8445,97643,3
8446,97644,4
8447,97645,3
8448,97646,3
8449,97647,3
8450,97648,3
8451,97649,3
8452,97650,2
8453,97651,3
8454,97652,4
8455,97653,3
8456,97654,3
8457,97655,3
8458,97656,3
8459,97657,3
8460,97658,3
8461,97659,3
8462,97660,3
8463,97661,3
8464,97662,3
8465,97663,3
8466,97664,3
8467,97665,4
8468,97666,3
8469,97667,3
8470,97668,3
8471,97669,3
8472,97670,4
8473,97671,3
8474,97672,3
8475,97673,3
8476,97674,2
8477,97675,4
8478,97676,2
8479,97677,3
8480,97678,3
8481,97679,3
8482,97680,4
8483,97681,3
8484,97682,3
8485,97683,3
8486,97684,4
8487,97685,3
8488,97686,3
8489,97687,2
8490,97688,3
8491,97689,3
8492,97690,3
8493,97691,3
8494,97692,3
8495,97693,4
8496,97694,4
8497,97695,3
8498,97696,3
8499,97697,2
8500,97698,2
8501,97699,3
8502,97700,4
8503,97701,4
8504,97702,4
8505,97703,3
8506,97704,2
8507,97705,4
8508,97706,4
8509,97707,3
8510,97708,3
8511,97709,3
8512,97710,3
8513,97711,3
8514,97712,3
8515,97713,3
8516,97714,4
8517,97715,3
8518,97716,4
8519,97717,3
8520,97718,3
8521,97719,3
8522,97720,2
8523,97721,3
8524,97722,3
8525,97723,3
8526,97724,2
8527,97725,3
8528,97726,3
8529,97727,3
8530,97728,2
8531,97729,2
8532,97730,3
8533,97731,3
8534,97732,2
8535,97733,3
8536,97734,4
8537,97735,3
8538,97736,3
8539,97737,3
8540,97738,4
8541,97739,3
8542,97740,2
8543,97741,3
8544,97742,2
8545,97743,2
8546,97744,3
8547,97745,3
8548,97746,3
8549,97747,3
8550,97748,4
8551,97749,3
8552,97750,3
8553,97751,4
8554,97752,4
8555,97753,3
8556,97754,3
8557,97755,3
8558,97756,2
8559,97757,3
8560,97758,4
8561,97759,3
8562,97760,3
8563,97761,4
8564,97762,4
8565,97763,4
8566,97764,4
8567,97765,3
8568,97766,4
8569,97767,3
8570,97768,4
8571,97769,2
8572,97770,3
8573,97771,3
8574,97772,3
8575,97773,3
8576,97774,2
8577,97775,4
8578,97776,3
8579,97777,4
8580,97778,2
8581,97779,4
8582,97780,3
8583,97781,4
8584,97782,4
8585,97783,4
8586,97784,4
8587,97785,2
8588,97786,2
8589,97787,3
8590,97788,3
8591,97789,3
8592,97790,2
8593,97791,3
8594,97792,4
8595,97793,4
8596,97794,3
8597,97795,4
8598,97796,2
8599,97797,3
8600,97798,3
8601,97799,3
8602,97800,3
8603,97801,3
8604,97802,3
8605,97803,4
8606,97804,3
8607,97805,2
8608,97806,4
8609,97807,3
8610,97808,3
8611,97809,4
8612,97810,2
8613,97811,3
8614,97812,3
8615,97813,3
8616,97814,4
8617,97815,4
8618,97816,3
8619,97817,4
8620,97818,3
8621,97819,2
8622,97820,4
8623,97821,4
8624,97822,4
8625,97823,4
8626,97824,3
8627,97825,3
8628,97826,3
8629,97827,3
8630,97828,3
8631,97829,3
8632,97830,2
8633,97831,2
8634,97832,3
8635,97833,2
8636,97834,3
8637,97835,4
8638,97836,4
8639,97837,4
8640,97838,3
8641,97839,3
8642,97840,2
8643,97841,3
8644,97842,3
8645,97843,4
8646,97844,3
8647,97845,3
8648,97846,3
8649,97847,2
8650,97848,3
8651,97849,4
8652,97850,4
8653,97851,3
8654,97852,3
8655,97853,3
8656,97854,4
8657,97855,3
8658,97856,2
8659,97857,2
8660,97858,3
8661,97859,3
8662,97860,3
8663,97861,2
8664,97862,4
8665,97863,3
8666,97864,3
8667,97865,3
8668,97866,3
8669,97867,4
8670,97868,3
8671,97869,3
8672,97870,3
8673,97871,3
8674,97872,3
8675,97873,2
8676,97874,2
8677,97875,3
8678,97876,3
8679,97877,3
8680,97878,3
8681,97879,3
8682,97880,3
8683,97881,3
8684,97882,3
8685,97883,3
8686,97884,4
8687,97885,3
8688,97886,2
8689,97887,3
8690,97888,3
8691,97889,3
8692,97890,4
8693,97891,3
8694,97892,3
8695,97893,2
8696,97894,3
8697,97895,3
8698,97896,3
8699,97897,4
8700,97898,4
8701,97899,3
8702,97900,3
8703,97901,3
8704,97902,4
8705,97903,3
8706,97904,2
8707,97905,3
8708,97906,3
8709,97907,3
8710,97908,3
8711,97909,1
8712,97910,4
8713,97911,4
8714,97912,3
8715,97913,4
8716,97914,4
8717,97915,4
8718,97916,2
8719,97917,4
8720,97918,4
8721,97919,3
8722,97920,2
8723,97921,4
8724,97922,3
8725,97923,3
8726,97924,2
8727,97925,2
8728,97926,3
8729,97927,2
8730,97928,1
8731,97929,3
8732,97930,3
8733,97931,3
8734,97932,2
8735,97933,4
8736,97934,2
8737,97935,3
8738,97936,3
8739,97937,3
8740,97938,4
8741,97939,2
8742,97940,3
8743,97941,3
8744,97942,4
8745,97943,3
8746,97944,4
8747,97945,3
8748,97946,2
8749,97947,2
8750,97948,3
8751,97949,3
8752,97950,2
8753,97951,3
8754,97952,3
8755,97953,4
8756,97954,4
8757,97955,4
8758,97956,4
8759,97957,3
8760,97958,3
8761,97959,4
8762,97960,3
8763,97961,2
8764,97962,3
8765,97963,4
8766,97964,2
8767,97965,3
8768,97966,3
8769,97967,4
8770,97968,4
8771,97969,3
8772,97970,4
8773,97971,3
8774,97972,3
8775,97973,4
8776,97974,3
8777,97975,3
8778,97976,4
8779,97977,4
8780,97978,3
8781,97979,2
8782,97980,4
8783,97981,3
8784,97982,3
8785,97983,3
8786,97984,3
8787,97985,4
8788,97986,3
8789,97987,3
8790,97988,3
8791,97989,3
8792,97990,3
8793,97991,2
8794,97992,2
8795,97993,4
8796,97994,3
8797,97995,3
8798,97996,3
8799,97997,3
8800,97998,3
8801,97999,3
8802,98000,3
8803,98001,3
8804,98002,2
8805,98003,3
8806,98004,4
8807,98005,3
8808,98006,2
8809,98007,3
8810,98008,2
8811,98009,3
8812,98010,3
8813,98011,4
8814,98012,4
8815,98013,3
8816,98014,4
8817,98015,3
8818,98016,2
8819,98017,4
8820,98018,2
8821,98019,3
8822,98020,2
8823,98021,3
8824,98022,3
8825,98023,4
8826,98024,3
8827,98025,4
8828,98026,4
8829,98027,3
8830,98028,4
8831,98029,4
8832,98030,3
8833,98031,3
8834,98032,4
8835,98033,3
8836,98034,2
8837,98035,2
8838,98036,4
8839,98037,4
8840,98038,3
8841,98039,3
8842,98040,3
8843,98041,3
8844,98042,4
8845,98043,3
8846,98044,3
8847,98045,3
8848,98046,4
8849,98047,4
8850,98048,2
8851,98049,2
8852,98050,4
8853,98051,3
8854,98052,4
8855,98053,4
8856,98054,4
8857,98055,2
8858,98056,2
8859,98057,3
8860,98058,3
8861,98059,4
8862,98060,3
8863,98061,4
