,row_id,user_id,category_id,video_id,age,followers,views,gender_Female,gender_Male,profession_Other,profession_Student,profession_Working Professional,engagement_score
462,89660,15698,8,16,17,280,628,0,1,0,1,0,4
463,89661,27379,16,137,41,270,462,0,1,0,0,1,3
464,89662,21463,12,88,17,180,138,1,0,0,1,0,3
465,89663,3783,4,7,17,230,781,0,1,0,1,0,4
466,89664,6035,8,17,35,280,628,0,1,1,0,0,3
467,89665,12211,5,119,37,240,229,0,1,1,0,0,3
468,89666,15073,11,77,39,250,180,0,1,1,0,0,3
469,89667,26969,32,92,41,330,714,1,0,1,0,0,2
470,89668,24592,31,152,16,230,156,0,1,0,1,0,4
471,89669,20302,19,44,33,230,369,0,1,1,0,0,3
472,89670,14881,5,118,18,240,229,0,1,0,1,0,4
473,89671,2654,11,41,27,250,180,1,0,1,0,0,3
474,89672,7441,25,139,30,240,317,0,1,1,0,0,3
475,89673,19407,25,62,18,240,317,1,0,0,1,0,2
476,89674,5454,11,77,41,250,180,1,0,0,0,1,3
477,89675,10175,5,9,36,240,229,1,0,1,0,0,3
478,89676,14989,5,120,28,240,229,1,0,1,0,0,3
479,89677,12898,5,89,16,240,229,0,1,0,1,0,4
480,89678,12900,34,95,18,230,840,0,1,0,1,0,4
481,89679,16826,5,158,36,240,229,0,1,1,0,0,3
482,89680,24883,19,121,20,230,369,1,0,0,1,0,3
483,89681,19867,19,46,16,230,369,0,1,0,1,0,4
484,89682,14244,4,6,21,230,781,0,1,0,1,0,4
485,89683,3462,8,17,32,280,628,0,1,1,0,0,4
486,89684,24353,31,85,16,230,156,0,1,0,1,0,4
487,89685,26311,16,98,21,270,462,0,1,1,0,0,3
488,89686,2549,16,97,17,270,462,0,1,0,1,0,4
489,89687,16879,5,70,37,240,229,1,0,0,0,1,3
490,89688,17992,4,99,21,230,781,1,0,0,0,1,2
491,89689,19823,46,173,21,190,840,0,1,0,1,0,4
492,89690,14515,8,74,29,280,628,1,0,1,0,0,3
493,89691,26003,21,143,38,320,909,0,1,1,0,0,3
494,89692,15544,5,109,22,240,229,1,0,0,0,1,3
495,89693,16940,8,74,24,280,628,0,1,0,1,0,3
496,89694,22805,8,101,14,280,628,0,1,0,1,0,4
497,89695,23549,5,9,12,240,229,0,1,0,1,0,4
498,89696,18687,7,13,36,160,467,0,1,1,0,0,3
499,89697,9474,32,145,31,330,714,0,1,0,0,1,3
500,89698,8490,5,71,28,240,229,0,1,1,0,0,3
501,89699,7645,12,162,36,180,138,0,1,1,0,0,3
502,89700,19198,5,57,24,240,229,1,0,0,0,1,3
503,89701,10200,11,40,23,250,180,0,1,0,1,0,4
504,89702,8775,32,133,32,330,714,1,0,1,0,0,2
505,89703,21759,34,94,29,230,840,0,1,1,0,0,3
506,89704,17521,5,10,20,240,229,0,1,0,1,0,4
507,89705,1977,19,46,31,230,369,0,1,0,0,1,3
508,89706,15663,34,95,29,230,840,1,0,1,0,0,2
509,89707,18717,11,23,13,250,180,0,1,0,1,0,4
510,89708,1409,19,44,19,230,369,1,0,0,1,0,4
511,89709,3823,25,62,33,240,317,1,0,1,0,0,2
512,89710,8367,13,26,16,340,628,1,0,0,1,0,2
513,89711,6662,1,1,46,360,990,1,0,0,0,1,3
514,89712,13613,31,153,10,230,156,1,0,0,1,0,4
515,89713,17282,8,101,29,280,628,0,1,0,0,1,3
516,89714,27034,16,137,22,270,462,1,0,0,1,0,3
517,89715,4907,25,140,19,240,317,1,0,0,1,0,2
518,89716,19094,25,61,63,240,317,0,1,0,0,1,3
519,89717,13416,4,6,19,230,781,1,0,0,1,0,2
520,89718,14580,25,140,16,240,317,0,1,0,1,0,4
521,89719,27073,32,145,24,330,714,1,0,0,1,0,2
522,89720,20092,25,140,34,240,317,1,0,1,0,0,2
523,89721,25363,19,144,24,230,369,0,1,0,0,1,3
524,89722,20873,9,19,31,230,819,0,1,1,0,0,3
525,89723,8278,4,64,13,230,781,1,0,0,1,0,2
526,89724,5887,34,96,44,230,840,1,0,1,0,0,3
527,89725,7019,1,1,31,360,990,0,1,1,0,0,3
528,89726,13705,25,138,32,240,317,1,0,1,0,0,3
529,89727,5636,18,58,30,180,444,1,0,1,0,0,3
530,89728,22775,19,45,19,230,369,1,0,0,1,0,3
531,89729,25019,4,99,17,230,781,1,0,0,1,0,2
532,89730,3639,19,45,33,230,369,1,0,1,0,0,3
533,89731,16492,4,99,14,230,781,0,1,0,1,0,4
534,89732,4638,18,59,43,180,444,1,0,0,0,1,3
535,89733,5131,5,109,46,240,229,1,0,0,0,1,3
536,89734,7582,12,30,17,180,138,0,1,0,1,0,4
537,89735,10085,11,66,17,250,180,0,1,0,1,0,4
538,89736,13993,18,58,40,180,444,0,1,1,0,0,3
539,89737,26901,29,156,46,260,52,1,0,0,0,1,3
540,89738,15849,5,109,22,240,229,0,1,0,1,0,4
541,89739,16353,16,97,17,270,462,0,1,0,1,0,4
542,89740,2347,18,43,12,180,444,0,1,0,1,0,4
543,89741,9888,8,100,21,280,628,0,1,0,0,1,3
544,89742,6893,19,1,32,230,369,0,1,1,0,0,3
545,89743,9766,5,87,24,240,229,1,0,1,0,0,3
546,89744,6272,15,113,31,340,662,1,0,1,0,0,3
547,89745,12467,5,109,15,240,229,0,1,0,1,0,4
548,89746,12067,32,132,32,330,714,1,0,1,0,0,3
549,89747,404,4,99,23,230,781,0,1,0,0,1,3
550,89748,21819,19,45,50,230,369,1,0,0,0,1,3
551,89749,17864,11,41,26,250,180,1,0,0,0,1,3
552,89750,26163,5,73,18,240,229,1,0,0,1,0,3
553,89751,14687,5,80,16,240,229,1,0,0,1,0,3
554,89752,10501,19,1,19,230,369,0,1,0,1,0,4
555,89753,309,19,44,19,230,369,1,0,0,1,0,2
556,89754,9907,5,118,34,240,229,0,1,1,0,0,3
557,89755,5165,16,137,16,270,462,0,1,0,1,0,3
558,89756,3507,19,45,14,230,369,0,1,0,1,0,4
559,89757,14162,34,94,21,230,840,1,0,0,1,0,2
560,89758,4714,5,55,21,240,229,0,1,0,1,0,4
561,89759,11601,31,160,26,230,156,0,1,1,0,0,3
562,89760,2889,29,82,28,260,52,0,1,1,0,0,3
563,89761,12727,5,55,37,240,229,0,1,1,0,0,3
564,89762,6438,5,55,23,240,229,1,0,0,0,1,3
565,89763,7074,5,87,28,240,229,1,0,1,0,0,3
566,89764,5077,31,151,37,230,156,0,1,0,0,1,3
567,89765,6625,5,91,23,240,229,1,0,0,1,0,4
568,89766,17192,11,66,37,250,180,1,0,0,0,1,3
569,89767,877,11,77,31,250,180,0,1,1,0,0,3
570,89768,4640,12,42,21,180,138,0,1,0,0,1,3
571,89769,24056,19,121,18,230,369,0,1,0,1,0,3
572,89770,17498,34,115,29,230,840,1,0,1,0,0,2
573,89771,27175,11,40,14,250,180,0,1,0,1,0,4
574,89772,26495,18,43,34,180,444,0,1,1,0,0,3
575,89773,18096,8,110,18,280,628,0,1,0,1,0,3
576,89774,5756,5,168,22,240,229,0,1,0,1,0,4
577,89775,11489,21,143,33,320,909,0,1,1,0,0,3
578,89776,23150,34,115,14,230,840,1,0,0,1,0,2
579,89777,3104,11,23,22,250,180,0,1,0,1,0,4
580,89778,10670,34,115,18,230,840,1,0,0,1,0,2
581,89779,10713,16,97,24,270,462,1,0,0,1,0,4
582,89780,20385,19,121,43,230,369,0,1,1,0,0,3
583,89781,1730,4,64,15,230,781,1,0,0,1,0,2
584,89782,22472,31,105,21,230,156,0,1,0,1,0,4
585,89783,21353,19,44,22,230,369,0,1,0,1,0,4
586,89784,51,5,9,18,240,229,1,0,0,1,0,4
587,89785,12823,32,133,15,330,714,0,1,0,1,0,3
588,89786,2582,25,138,23,240,317,0,1,0,1,0,4
589,89787,18711,19,1,32,230,369,0,1,1,0,0,3
590,89788,23182,4,6,25,230,781,0,1,0,1,0,4
591,89789,24679,12,42,15,180,138,0,1,0,1,0,4
592,89790,20262,11,22,28,250,180,0,1,0,0,1,3
593,89791,19062,11,77,14,250,180,0,1,0,1,0,4
594,89792,988,11,41,39,250,180,1,0,1,0,0,3
595,89793,17583,5,120,33,240,229,1,0,1,0,0,3
596,89794,10010,19,144,21,230,369,1,0,0,0,1,3
597,89795,19734,8,100,29,280,628,1,0,1,0,0,3
598,89796,5951,34,115,32,230,840,1,0,1,0,0,0
599,89797,4739,11,77,20,250,180,1,0,0,1,0,4
600,89798,18375,4,7,28,230,781,0,1,1,0,0,3
601,89799,21154,16,137,23,270,462,1,0,1,0,0,3
602,89800,14923,4,7,21,230,781,1,0,0,1,0,2
603,89801,1075,5,109,18,240,229,1,0,0,0,1,3
604,89802,25222,31,105,32,230,156,1,0,1,0,0,3
605,89803,11540,31,153,18,230,156,1,0,0,1,0,4
606,89804,16489,34,96,14,230,840,1,0,0,1,0,2
607,89805,23338,15,32,31,340,662,0,1,1,0,0,3
608,89806,9057,9,18,22,230,819,0,1,0,1,0,4
609,89807,13559,15,33,23,340,662,1,0,0,1,0,3
610,89808,5937,5,163,22,240,229,1,0,0,1,0,4
611,89809,17086,8,125,45,280,628,1,0,0,0,1,3
612,89810,18636,12,42,43,180,138,0,1,0,0,1,3
613,89811,15678,16,34,33,270,462,0,1,0,0,1,3
614,89812,2069,19,144,19,230,369,1,0,0,1,0,4
615,89813,12111,34,114,24,230,840,0,1,0,1,0,4
616,89814,16750,16,137,14,270,462,1,0,0,1,0,2
617,89815,15743,34,96,25,230,840,1,0,1,0,0,2
618,89816,8851,8,39,32,280,628,1,0,0,0,1,3
619,89817,24041,12,42,28,180,138,0,1,1,0,0,3
620,89818,17189,5,119,39,240,229,0,1,0,0,1,3
621,89819,3528,34,95,17,230,840,1,0,0,1,0,2
622,89820,8290,29,156,16,260,52,1,0,0,1,0,3
623,89821,3100,21,143,35,320,909,1,0,1,0,0,3
624,89822,643,34,115,40,230,840,0,1,1,0,0,3
625,89823,13809,25,62,37,240,317,0,1,0,0,1,3
626,89824,26756,16,137,26,270,462,1,0,1,0,0,3
627,89825,24410,5,9,19,240,229,0,1,0,1,0,4
628,89826,25332,25,150,23,240,317,0,1,0,1,0,4
629,89827,3809,25,138,15,240,317,0,1,0,1,0,4
630,89828,20368,4,99,19,230,781,1,0,0,1,0,2
631,89829,4933,32,132,21,330,714,1,0,0,1,0,2
632,89830,5727,8,17,31,280,628,0,1,1,0,0,3
633,89831,8843,12,42,17,180,138,0,1,0,1,0,4
634,89832,8297,25,150,13,240,317,0,1,0,1,0,4
635,89833,22617,11,23,27,250,180,0,1,0,1,0,3
636,89834,21546,34,115,19,230,840,0,1,0,1,0,3
637,89835,1373,25,150,23,240,317,0,1,0,0,1,3
638,89836,18552,16,137,26,270,462,0,1,0,0,1,3
639,89837,6236,25,62,54,240,317,0,1,0,0,1,3
640,89838,6499,25,61,29,240,317,0,1,1,0,0,3
641,89839,13218,5,118,14,240,229,1,0,0,1,0,4
642,89840,13531,12,42,22,180,138,0,1,0,0,1,3
643,89841,1993,11,23,20,250,180,1,0,0,1,0,4
644,89842,6710,16,34,36,270,462,0,1,1,0,0,3
645,89843,26904,5,9,16,240,229,1,0,0,1,0,4
646,89844,26480,5,109,32,240,229,0,1,1,0,0,3
647,89845,20200,16,137,13,270,462,1,0,0,1,0,2
648,89846,15720,8,17,18,280,628,1,0,0,1,0,4
649,89847,5880,13,26,30,340,628,1,0,0,0,1,2
650,89848,1096,7,13,16,160,467,0,1,0,1,0,4
651,89849,19156,8,125,23,280,628,0,1,0,0,1,3
652,89850,6037,8,125,15,280,628,1,0,0,1,0,3
653,89851,18293,19,45,31,230,369,1,0,1,0,0,3
654,89852,11690,25,61,38,240,317,0,1,0,0,1,3
655,89853,4428,8,100,16,280,628,0,1,0,1,0,3
656,89854,25133,25,150,30,240,317,0,1,1,0,0,3
657,89855,7449,34,96,17,230,840,1,0,0,1,0,2
658,89856,10033,7,14,34,160,467,0,1,0,0,1,3
659,89857,24341,16,137,13,270,462,0,1,0,1,0,4
660,89858,26799,25,139,20,240,317,0,1,0,1,0,4
661,89859,10962,16,98,26,270,462,0,1,1,0,0,3
662,89860,15447,5,79,14,240,229,1,0,0,1,0,3
663,89861,10026,12,24,18,180,138,0,1,0,1,0,4
664,89862,3574,8,101,10,280,628,0,1,0,1,0,3
665,89863,13991,19,46,13,230,369,0,1,0,1,0,4
666,89864,23754,32,133,43,330,714,1,0,0,0,1,2
667,89865,15630,19,121,21,230,369,1,0,0,1,0,2
668,89866,10801,8,17,13,280,628,1,0,0,1,0,4
669,89867,7712,1,2,20,360,990,1,0,0,1,0,2
670,89868,24307,25,150,15,240,317,0,1,0,1,0,4
671,89869,9702,34,115,16,230,840,1,0,0,1,0,2
672,89870,6502,4,7,28,230,781,0,1,1,0,0,3
673,89871,16656,8,74,16,280,628,0,1,0,1,0,4
674,89872,22595,19,45,22,230,369,0,1,0,1,0,4
675,89873,17622,11,66,35,250,180,0,1,1,0,0,3
676,89874,4480,11,41,16,250,180,1,0,0,1,0,4
677,89875,13045,42,136,14,290,689,1,0,0,1,0,2
678,89876,22311,5,9,30,240,229,0,1,1,0,0,3
679,89877,5200,5,154,13,240,229,0,1,0,1,0,4
680,89878,9589,8,101,29,280,628,0,1,0,1,0,3
681,89879,14935,8,125,17,280,628,0,1,0,1,0,3
682,89880,2248,1,2,35,360,990,0,1,1,0,0,3
683,89881,11231,34,115,32,230,840,0,1,1,0,0,3
684,89882,16619,12,24,22,180,138,0,1,1,0,0,3
685,89883,24291,16,137,35,270,462,0,1,0,0,1,3
686,89884,20561,19,45,16,230,369,1,0,0,1,0,2
687,89885,18602,8,125,11,280,628,0,1,0,1,0,3
688,89886,2215,32,92,23,330,714,0,1,0,1,0,4
689,89887,9780,10,21,12,210,44,1,0,0,1,0,4
690,89888,17531,32,132,26,330,714,0,1,1,0,0,3
691,89889,10191,8,110,30,280,628,0,1,1,0,0,3
692,89890,17339,32,92,12,330,714,0,1,0,1,0,3
693,89891,13590,18,58,16,180,444,0,1,0,1,0,4
694,89892,21669,19,45,23,230,369,0,1,1,0,0,3
695,89893,21897,19,121,19,230,369,1,0,0,1,0,3
696,89894,18895,12,24,12,180,138,0,1,0,1,0,4
697,89895,24434,4,64,34,230,781,0,1,0,0,1,3
698,89896,23890,4,6,24,230,781,1,0,0,1,0,2
699,89897,16628,8,125,37,280,628,0,1,0,0,1,3
700,89898,161,16,97,29,270,462,0,1,1,0,0,3
701,89899,1334,16,98,15,270,462,0,1,0,1,0,4
702,89900,9939,15,32,21,340,662,0,1,0,1,0,3
703,89901,4636,11,77,17,250,180,0,1,0,1,0,4
704,89902,18983,5,91,20,240,229,0,1,1,0,0,3
705,89903,22832,9,19,20,230,819,0,1,0,1,0,4
706,89904,12373,8,146,21,280,628,1,0,0,1,0,4
707,89905,17770,5,120,19,240,229,1,0,0,1,0,2
708,89906,17186,5,56,22,240,229,0,1,0,1,0,4
709,89907,19123,25,62,20,240,317,1,0,0,1,0,2
710,89908,23171,5,87,25,240,229,1,0,1,0,0,3
711,89909,21054,8,67,22,280,628,0,1,0,0,1,3
712,89910,14230,32,92,37,330,714,1,0,0,0,1,3
713,89911,6150,12,42,37,180,138,0,1,0,0,1,3
714,89912,19411,25,140,24,240,317,0,1,0,1,0,4
715,89913,23100,16,98,26,270,462,1,0,1,0,0,3
716,89914,26884,5,168,23,240,229,0,1,0,1,0,4
717,89915,455,5,9,12,240,229,0,1,0,1,0,4
718,89916,3205,19,44,15,230,369,1,0,0,1,0,4
719,89917,21572,42,134,35,290,689,1,0,1,0,0,2
720,89918,3040,11,77,18,250,180,1,0,0,1,0,4
721,89919,19058,19,45,35,230,369,1,0,0,0,1,3
722,89920,11365,5,89,15,240,229,0,1,0,1,0,4
723,89921,26985,31,86,15,230,156,0,1,0,1,0,4
724,89922,8951,5,120,33,240,229,0,1,0,0,1,3
725,89923,4844,42,134,39,290,689,0,1,0,0,1,3
726,89924,12982,19,45,14,230,369,0,1,0,1,0,4
727,89925,16687,5,72,28,240,229,1,0,0,0,1,3
728,89926,16905,1,15,33,360,990,0,1,1,0,0,3
729,89927,18793,5,91,25,240,229,0,1,1,0,0,3
730,89928,5894,8,74,33,280,628,0,1,0,0,1,3
731,89929,6833,8,74,17,280,628,0,1,0,1,0,4
732,89930,2462,5,9,24,240,229,1,0,0,0,1,3
733,89931,13277,8,101,26,280,628,0,1,0,1,0,4
734,89932,26390,16,137,30,270,462,0,1,1,0,0,3
735,89933,16265,13,27,20,340,628,1,0,0,1,0,2
736,89934,21734,34,115,39,230,840,1,0,1,0,0,2
737,89935,6288,42,134,27,290,689,1,0,1,0,0,2
738,89936,3325,16,97,29,270,462,1,0,0,0,1,3
739,89937,18452,11,22,31,250,180,0,1,1,0,0,3
740,89938,26800,5,155,22,240,229,1,0,0,1,0,4
741,89939,6688,19,1,14,230,369,0,1,0,1,0,4
742,89940,24433,8,74,17,280,628,0,1,0,1,0,3
743,89941,9158,8,101,25,280,628,0,1,1,0,0,3
744,89942,16294,25,139,17,240,317,0,1,0,1,0,4
745,89943,4576,4,6,36,230,781,1,0,0,0,1,2
746,89944,27113,31,160,14,230,156,0,1,0,1,0,4
747,89945,10648,19,1,40,230,369,0,1,1,0,0,3
748,89946,13558,5,118,21,240,229,1,0,0,1,0,4
749,89947,2580,5,89,44,240,229,1,0,0,0,1,3
750,89948,26008,19,44,38,230,369,0,1,0,0,1,3
751,89949,15125,25,140,18,240,317,0,1,0,1,0,4
752,89950,22047,5,87,32,240,229,0,1,1,0,0,3
753,89951,13296,19,144,18,230,369,0,1,0,1,0,4
754,89952,9417,16,98,38,270,462,0,1,1,0,0,3
755,89953,10834,4,7,24,230,781,0,1,1,0,0,3
756,89954,15653,9,18,19,230,819,0,1,0,1,0,4
757,89955,16739,19,144,29,230,369,0,1,1,0,0,3
758,89956,24659,31,85,18,230,156,0,1,0,1,0,3
759,89957,13100,15,32,26,340,662,0,1,1,0,0,3
760,89958,6548,4,64,30,230,781,0,1,1,0,0,3
761,89959,16136,32,92,36,330,714,0,1,1,0,0,3
762,89960,1414,13,26,28,340,628,1,0,1,0,0,2
763,89961,4637,32,132,10,330,714,0,1,0,1,0,3
764,89962,14192,4,6,37,230,781,0,1,0,0,1,3
765,89963,4277,19,121,20,230,369,0,1,1,0,0,3
766,89964,17901,25,62,25,240,317,1,0,0,0,1,3
767,89965,7940,1,2,18,360,990,1,0,0,1,0,2
768,89966,3507,5,10,14,240,229,0,1,0,1,0,4
769,89967,23907,31,105,25,230,156,0,1,1,0,0,3
770,89968,20371,19,45,27,230,369,0,1,1,0,0,3
771,89969,15799,16,97,24,270,462,0,1,1,0,0,3
772,89970,14770,8,67,20,280,628,1,0,0,1,0,3
773,89971,8819,5,10,20,240,229,0,1,0,0,1,3
774,89972,9826,8,100,34,280,628,0,1,0,0,1,3
775,89973,8806,12,42,21,180,138,0,1,0,1,0,4
776,89974,15646,32,92,12,330,714,0,1,0,1,0,3
777,89975,27210,42,135,32,290,689,0,1,1,0,0,3
778,89976,14212,8,125,39,280,628,1,0,0,0,1,3
779,89977,16640,5,155,20,240,229,0,1,0,1,0,4
780,89978,17116,8,17,21,280,628,1,0,1,0,0,3
781,89979,15678,32,133,33,330,714,0,1,0,0,1,3
782,89980,19670,11,77,25,250,180,0,1,1,0,0,3
783,89981,26677,19,144,20,230,369,1,0,0,1,0,4
784,89982,16101,31,151,22,230,156,1,0,0,1,0,4
785,89983,1003,42,135,29,290,689,0,1,0,0,1,3
786,89984,17379,10,20,17,210,44,0,1,0,1,0,4
787,89985,2343,8,39,20,280,628,0,1,0,1,0,4
788,89986,5278,32,92,33,330,714,1,0,1,0,0,3
789,89987,3981,31,160,17,230,156,0,1,0,1,0,4
790,89988,3444,25,138,25,240,317,0,1,1,0,0,3
791,89989,12103,5,109,13,240,229,0,1,0,1,0,4
792,89990,10117,16,34,19,270,462,1,0,0,1,0,4
793,89991,8403,19,44,15,230,369,1,0,0,1,0,3
794,89992,21421,19,45,14,230,369,0,1,0,1,0,4
795,89993,20283,34,95,23,230,840,0,1,0,1,0,3
796,89994,5466,4,7,19,230,781,0,1,0,1,0,4
797,89995,26434,5,72,35,240,229,1,0,0,0,1,3
798,89996,8736,11,41,19,250,180,0,1,0,1,0,4
799,89997,7478,19,46,20,230,369,0,1,0,1,0,4
800,89998,14781,4,8,28,230,781,0,1,1,0,0,3
801,89999,17737,18,58,27,180,444,1,0,1,0,0,3
802,90000,14951,34,115,17,230,840,0,1,0,1,0,3
803,90001,15588,7,14,23,160,467,0,1,0,1,0,4
804,90002,19769,31,86,19,230,156,0,1,0,1,0,2
805,90003,553,5,161,47,240,229,0,1,1,0,0,3
806,90004,1446,1,15,31,360,990,1,0,1,0,0,2
807,90005,10790,11,66,22,250,180,0,1,0,1,0,4
808,90006,21455,16,34,11,270,462,0,1,0,1,0,3
809,90007,6453,21,122,18,320,909,0,1,0,1,0,3
810,90008,24552,34,96,28,230,840,1,0,1,0,0,2
811,90009,7912,19,144,16,230,369,1,0,0,1,0,4
812,90010,26035,32,92,25,330,714,1,0,0,1,0,3
813,90011,8637,4,64,15,230,781,1,0,0,1,0,3
814,90012,11181,25,140,19,240,317,0,1,0,1,0,4
815,90013,20066,19,45,15,230,369,1,0,0,1,0,2
816,90014,5440,32,145,37,330,714,1,0,1,0,0,3
817,90015,7070,34,115,32,230,840,1,0,1,0,0,2
818,90016,21564,19,46,25,230,369,0,1,0,1,0,3
819,90017,11407,31,151,23,230,156,0,1,0,0,1,3
820,90018,13807,12,162,21,180,138,1,0,0,1,0,4
821,90019,19476,19,144,17,230,369,1,0,0,1,0,2
822,90020,14597,31,153,18,230,156,1,0,0,1,0,4
823,90021,3435,34,96,25,230,840,0,1,1,0,0,3
824,90022,24911,16,34,36,270,462,1,0,0,0,1,3
825,90023,10088,5,87,13,240,229,0,1,0,1,0,4
826,90024,21467,11,77,36,250,180,1,0,0,0,1,3
827,90025,21956,11,40,10,250,180,1,0,0,1,0,3
828,90026,4577,5,73,12,240,229,1,0,0,1,0,3
829,90027,1429,25,150,27,240,317,0,1,1,0,0,3
830,90028,3547,1,2,25,360,990,1,0,1,0,0,2
831,90029,3994,19,44,22,230,369,0,1,0,1,0,4
832,90030,5584,32,92,25,330,714,1,0,1,0,0,2
833,90031,10654,8,16,20,280,628,0,1,0,1,0,4
834,90032,24164,4,7,20,230,781,0,1,0,0,1,3
835,90033,635,5,68,32,240,229,0,1,0,0,1,3
836,90034,22764,8,110,21,280,628,1,0,0,1,0,3
837,90035,8680,12,88,19,180,138,1,0,0,1,0,4
838,90036,13585,25,140,33,240,317,0,1,1,0,0,3
839,90037,12428,4,99,15,230,781,0,1,0,1,0,4
840,90038,17405,8,110,42,280,628,0,1,1,0,0,3
841,90039,11315,7,13,13,160,467,0,1,0,1,0,4
842,90040,13513,25,138,27,240,317,1,0,1,0,0,3
843,90041,24598,11,77,14,250,180,0,1,0,1,0,3
844,90042,14957,34,95,19,230,840,1,0,0,1,0,2
845,90043,22753,7,13,30,160,467,0,1,0,0,1,3
846,90044,12753,15,32,32,340,662,0,1,1,0,0,3
847,90045,18859,11,40,29,250,180,0,1,1,0,0,3
848,90046,20133,8,110,23,280,628,1,0,0,1,0,3
849,90047,5777,19,46,17,230,369,1,0,0,1,0,4
850,90048,9058,7,28,13,160,467,0,1,0,1,0,4
851,90049,9332,34,96,23,230,840,0,1,0,1,0,4
852,90050,9050,5,72,30,240,229,0,1,1,0,0,3
853,90051,7134,7,14,24,160,467,0,1,0,0,1,3
854,90052,14374,12,42,23,180,138,0,1,0,1,0,4
855,90053,18709,25,150,15,240,317,0,1,0,1,0,4
856,90054,21680,16,34,18,270,462,1,0,0,1,0,3
857,90055,15295,5,10,16,240,229,1,0,0,1,0,4
858,90056,1265,8,74,20,280,628,1,0,0,1,0,2
859,90057,5976,31,86,19,230,156,0,1,0,1,0,4
860,90058,19650,16,35,20,270,462,0,1,0,0,1,3
861,90059,14060,32,132,33,330,714,0,1,1,0,0,3
862,90060,4573,13,27,28,340,628,0,1,1,0,0,3
863,90061,19954,29,81,32,260,52,1,0,1,0,0,3
864,90062,22555,8,16,32,280,628,0,1,1,0,0,3
865,90063,12430,32,92,35,330,714,1,0,1,0,0,3
866,90064,6248,8,110,17,280,628,0,1,0,1,0,4
867,90065,4829,13,29,29,340,628,0,1,1,0,0,3
868,90066,14123,31,153,18,230,156,0,1,0,1,0,4
869,90067,5245,25,138,12,240,317,0,1,0,1,0,4
870,90068,17357,32,145,18,330,714,1,0,0,1,0,2
871,90069,13091,19,44,20,230,369,1,0,0,1,0,2
872,90070,23995,5,72,17,240,229,1,0,0,1,0,3
873,90071,6945,4,6,26,230,781,1,0,1,0,0,2
874,90072,7067,13,26,27,340,628,1,0,1,0,0,2
875,90073,2627,25,140,21,240,317,0,1,0,1,0,4
876,90074,5006,4,64,37,230,781,0,1,0,0,1,3
877,90075,13822,21,157,40,320,909,1,0,1,0,0,3
878,90076,19807,8,74,19,280,628,0,1,0,1,0,3
879,90077,4665,11,40,18,250,180,0,1,0,1,0,4
880,90078,16692,16,97,16,270,462,0,1,0,1,0,4
881,90079,6691,31,153,11,230,156,0,1,0,1,0,4
882,90080,16006,25,139,42,240,317,1,0,1,0,0,3
883,90081,60,8,125,14,280,628,0,1,0,1,0,4
884,90082,18317,15,32,14,340,662,0,1,0,1,0,3
885,90083,22135,9,18,24,230,819,1,0,1,0,0,4
886,90084,18155,4,99,21,230,781,0,1,0,1,0,4
887,90085,16569,11,66,16,250,180,0,1,0,1,0,4
888,90086,21961,5,87,23,240,229,1,0,0,1,0,3
889,90087,16306,31,85,21,230,156,0,1,0,1,0,4
890,90088,13120,31,152,15,230,156,0,1,0,1,0,4
891,90089,24923,8,39,22,280,628,1,0,0,1,0,3
892,90090,26982,25,139,10,240,317,1,0,0,1,0,2
893,90091,9678,8,101,14,280,628,1,0,0,1,0,3
894,90092,11389,5,172,13,240,229,0,1,0,1,0,4
895,90093,26215,5,109,20,240,229,0,1,0,1,0,4
896,90094,26508,7,14,29,160,467,0,1,1,0,0,3
897,90095,10954,5,163,16,240,229,1,0,0,1,0,4
898,90096,18508,13,26,11,340,628,1,0,0,1,0,2
899,90097,5624,10,21,32,210,44,0,1,0,0,1,3
900,90098,20640,16,137,23,270,462,0,1,0,1,0,3
901,90099,963,11,23,13,250,180,0,1,0,1,0,4
902,90100,17978,11,40,29,250,180,1,0,1,0,0,3
903,90101,18998,16,35,32,270,462,0,1,0,0,1,3
904,90102,745,4,7,32,230,781,0,1,1,0,0,3
905,90103,11577,19,1,17,230,369,1,0,0,1,0,4
906,90104,20378,19,1,28,230,369,0,1,1,0,0,3
907,90105,10699,5,9,31,240,229,1,0,0,0,1,3
908,90106,13350,8,74,25,280,628,0,1,0,1,0,4
909,90107,6483,5,154,27,240,229,1,0,1,0,0,3
910,90108,6122,11,66,12,250,180,0,1,0,1,0,3
911,90109,16369,11,41,37,250,180,0,1,0,0,1,3
912,90110,18979,31,160,31,230,156,0,1,1,0,0,3
913,90111,16183,4,64,25,230,781,0,1,1,0,0,3
914,90112,23502,4,64,56,230,781,1,0,0,0,1,2
915,90113,1046,12,24,28,180,138,0,1,0,0,1,3
916,90114,14793,25,150,35,240,317,1,0,0,0,1,3
917,90115,18653,34,94,45,230,840,1,0,0,0,1,2
918,90116,20997,16,137,13,270,462,0,1,0,1,0,4
919,90117,23318,12,162,38,180,138,0,1,1,0,0,3
920,90118,25419,19,46,49,230,369,1,0,0,0,1,3
921,90119,22438,42,134,33,290,689,0,1,1,0,0,3
922,90120,11989,4,6,14,230,781,1,0,0,1,0,2
923,90121,13785,8,125,16,280,628,0,1,0,1,0,4
924,90122,22752,11,22,20,250,180,1,0,0,1,0,3
925,90123,9376,8,101,27,280,628,0,1,1,0,0,3
926,90124,26027,8,125,30,280,628,0,1,0,0,1,3
